duration,sample_rate,predictions,gt,predictions_clean,gt_clean
6.5399375,16000,"Τώρα είναι η ώρα να εμπλημεύουμε τις διοικτές που έχουμε, για παράδειγμα, το πρόγραμμα.",NOW IS THE TIME TO IMPLEMENT THE DECISIONS TAKEN FOR EXAMPLE THE PESCO PROJECTS,τωρα ειναι η ωρα να εμπλημευουμε τις διοικτες που εχουμε για παραδειγμα το προγραμμα,now is the time to implement the decisions taken for example the pesco projects
7.4,16000,This is your moment to save your record and on this file and that of all Europeans.,THIS IS YOUR MOMENT TO SAVE YOUR RECORD ON THIS FILE AND THAT OF ALL EUROPEANS,this is your moment to save your record and on this file and that of all europeans,this is your moment to save your record on this file and that of all europeans
16.0773125,16000,"considers that intentional forms of distructions of cultural and artistic heritage, as it is currently occurring in Iraq and Syria, should be persecuted as war crimes and as crimes against humanity.",CONSIDERS THAT INTENTIONAL FORMS OF DESTRUCTIONS OF CULTURAL AND ARTISTIC HERITAGE AS IT IS CURRENTLY OCCURRING IN IRAQ AND IN SYRIA SHOULD BE PERSECUTED AS WAR CRIMES AND AS CRIMES AGAINST HUMANITY,considers that intentional forms of distructions of cultural and artistic heritage as it is currently occurring in iraq and syria should be persecuted as war crimes and as crimes against humanity,considers that intentional forms of destructions of cultural and artistic heritage as it is currently occurring in iraq and in syria should be persecuted as war crimes and as crimes against humanity
2.339625,16000,The most important thing is to be balanced.,THE MOST IMPORTANT THING IS TO BE BALANCED,the most important thing is to be balanced,the most important thing is to be balanced
4.42,16000,They need to seize the current escalation and effectively involved with the United Nations.,THEY NEED TO SEIZE THE CURRENT ESCALATION AND EFFECTIVELY INVOLVE THE UNITED NATIONS,they need to seize the current escalation and effectively involved with the united nations,they need to seize the current escalation and effectively involve the united nations
6.199,16000,Drap millions of refugees to stop them from entering European Union is terrible.,TRAPPING MILLIONS OF REFUGEES TO STOP THEM FROM ENTERING THE EUROPEAN UNION IS TERRIBLE,drap 1000000s of refugees to stop them from entering european union is terrible,trapping 1000000s of refugees to stop them from entering the european union is terrible
8.0990625,16000,The South Koreans have sent out a whole delegation of people to fan out around the world to seek support for the peace process.,THE SOUTH KOREANS HAVE SENT OUT A WHOLE DELEGATION OF PEOPLE TO FAN OUT AROUND THE WORLD TO SEEK SUPPORT FOR THE PEACE PROCESS,the south koreans have sent out a whole delegation of people to fan out around the world to seek support for the peace process,the south koreans have sent out a whole delegation of people to fan out around the world to seek support for the peace process
5.28,16000,"By working together, by acting together, we define who we are.",BY WORKING TOGETHER BY ACTING TOGETHER WE DEFINE WHO WE,by working together by acting together we define who we are,by working together by acting together we define who we
13.7,16000,"It is essential that we cooperate effectively and intelligently with all our partners, sharing information about firearm trafficking and terrorist financing and learning from our previous mistakes.",IT IS ESSENTIAL THAT WE COOPERATE EFFECTIVELY AND INTELLIGENTLY WITH ALL OUR PARTNERS SHARING INFORMATION ABOUT FIREARMS TRAFFICKING AND TERRORIST FINANCING AND LEARNING FROM OUR PREVIOUS MISTAKES,it is essential that we cooperate effectively and intelligently with all our partners sharing information about firearm trafficking and terrorist financing and learning from our previous mistakes,it is essential that we cooperate effectively and intelligently with all our partners sharing information about firearms trafficking and terrorist financing and learning from our previous mistakes
9.5,16000,"We all know the real problem is the partition of Ireland, and it would be wise for all of us to start preparing for Irish unity.",WE ALL KNOW THE REAL PROBLEM IS THE PARTITION OF IRELAND AND IT WOULD BE WISE FOR ALL OF US TO START PREPARING FOR IRISH UNITY,we all know the real problem is the partition of ireland and it would be wise for all of us to start preparing for irish unity,we all know the real problem is the partition of ireland and it would be wise for all of us to start preparing for irish unity
14.0199375,16000,I wanted to contribute to the Maltese government and to the Prime Minister of... Yeah. I wanted to contribute to what the Prime Minister of Malta did.,I WANTED TO PAY TRIBUTE TO THE MALTESE GOVERNMENT AND TO THE PRIME MINISTER I WANT TO PAY TRIBUTE TO WHAT THE PRIME MINISTER OF MALTA DID,i wanted to contribute to the maltese government and to the prime minister of yeah i wanted to contribute to what the prime minister of malta did,i wanted to pay tribute to the maltese government and to the prime minister i want to pay tribute to what the prime minister of malta did
13.5389375,16000,"until early presidential elections are held, to be followed by parliamentary election and the forming of a national coalition government and a committee to look into amendments of the Constitution.",UNTIL EARLY PRESIDENTIAL ELECTIONS ARE HELD TO BE FOLLOWED BY PARLIAMENTARY ELECTIONS AND THE FORMING OF A NATIONAL COALITION GOVERNMENT AND A COMMITTEE TO LOOK INTO AMENDMENTS TO THE CONSTITUTION,until early presidential elections are held to be followed by parliamentary election and the forming of a national coalition government and a committee to look into amendments of the constitution,until early presidential elections are held to be followed by parliamentary elections and the forming of a national coalition government and a committee to look into amendments to the constitution
18.4399375,16000,"If Mr. Sheffchewich, you want to fight with your or our Airbus 380 energy package, you must distribute as a good manager the responsibilities to the every member of the crew. Responsibilities with higher priority than the flexibility of each member state.",MR EFOVI IF YOU WANT TO FLY WITH YOUR OR OUR AIRBUS THREE HUNDRED AND EIGHTY ENERGY PACKAGE YOU MUST DISTRIBUTE AS A GOOD MANAGER RESPONSIBILITIES TO EVERY MEMBER OF THE CREW RESPONSIBILITIES WITH HIGHER PRIORITY THAN FLEXIBILITY IN EACH MEMBER STATE,if mister sheffchewich you want to fight with your or our airbus 380 energy package you must distribute as a good manager the responsibilities to the every member of the crew responsibilities with higher priority than the flexibility of each member state,mister efovi if you want to fly with your or our airbus 380 energy package you must distribute as a good manager responsibilities to every member of the crew responsibilities with higher priority than flexibility in each member state
19.639,16000,"The Commission has recently adopted the 2012 Plan in order to give the participating members, states and charities time to find additional resources to replace this volume, the volume that will not be provided at the European level.",THE COMMISSION HAS RECENTLY ADOPTED THE TWO THOUSAND AND TWELVE PLAN IN ORDER TO GIVE THE PARTICIPATING MEMBER STATES AND CHARITIES TIME TO FIND ADDITIONAL RESOURCES TO REPLACE THE VOLUME THAT WILL NOT BE PROVIDED AT EUROPEAN LEVEL,the commission has recently adopted the 2012 plan in order to give the participating members states and charities time to find additional resources to replace this volume the volume that will not be provided at the european level,the commission has recently adopted the 2012 plan in order to give the participating member states and charities time to find additional resources to replace the volume that will not be provided at european level
2.2199375,16000,And these things are of course connected.,THESE THINGS ARE OF COURSE CONNECTED,and these things are of course connected,these things are of course connected
2.4799375,16000,I'm proud what we can achieve together.,I AM PROUD OF WHAT WE CAN ACHIEVE TOGETHER,i am proud what we can achieve together,i am proud of what we can achieve together
13.12,16000,"Girls are afraid to speak out. Others dismiss it at a cultural practice. And our social services in England, the police, the politicians, dare not speak up for fear of being labelled racist.",GIRLS ARE AFRAID TO SPEAK OUT OTHERS DISMISS IT AS A CULTURAL PRACTICE AND OUR SOCIAL SERVICES IN ENGLAND THE POLICE AND THE POLITICIANS DARE NOT SPEAK UP FOR FEAR OF BEING LABELLED RACIST,girls are afraid to speak out others dismiss it at a cultural practice and our social services in england the police the politicians dare not speak up for fear of being labeled racist,girls are afraid to speak out others dismiss it as a cultural practice and our social services in england the police and the politicians dare not speak up for fear of being labeled racist
7.380125,16000,European people's mutual commitment is truly the assumption of their common humanity.,EUROPEAN PEOPLE'S MUTUAL COMMITMENT IS TRULY THE ASSUMPTION OF THEIR COMMON HUMANITY,european people is mutual commitment is truly the assumption of their common humanity,european people is mutual commitment is truly the assumption of their common humanity
