duration,sample_rate,predictions,gt,predictions_clean,gt_clean
4.18,16000,"Third, the attractiveness of the<|cs|>",THIRDLY THE ATTRACTIVENESS OF EU ASSISTANCE IS ALSO IMPORTANT,3rd the attractiveness of the,thirdly the attractiveness of eu assistance is also important
6.235,16000,"Naturally get into the honey, so their good bees doing good work and the greens should lay off them.",NATURALLY IT GETS INTO THE HONEY SO THEY ARE GOOD BEES DOING GOOD WORK AND THE GREENS SHOULD LAY OFF THEM,naturally get into the honey so their good bees doing good work and the greens should lay off them,naturally it gets into the honey so they are good bees doing good work and the greens should lay off them
16.54,16000,"The amendment is as following-Stresses the importance of secure, diversified, and affordable energy supply, as a pillar of economic, social, and political transition, and of securing a competitive and prosperous economy for all Ukrainians.",THE AMENDMENT IS AS FOLLOWS STRESSES THE IMPORTANCE OF SECURE DIVERSIFIED AND AFFORDABLE ENERGY SUPPLY AS A PILLAR OF ECONOMIC SOCIAL AND POLITICAL TRANSITION AND OF SECURING A COMPETITIVE AND PROSPEROUS ECONOMY FOR ALL UKRAINIANS,the amendment is as following stresses the importance of secure diversified and affordable energy supply as a pillar of economic social and political transition and of securing a competitive and prosperous economy for all ukrainians,the amendment is as follows stresses the importance of secure diversified and affordable energy supply as a pillar of economic social and political transition and of securing a competitive and prosperous economy for all ukrainians
10.339,16000,"And, of course, we have to follow the rules in consent procedure and to respect the co-decision procedure of the sixty five multi-annual programs.",AND OF COURSE WE HAVE TO FOLLOW THE RULES IN THE CONSENT PROCEDURE AND TO RESPECT THE CODECISION PROCEDURE OF THE SIXTY FIVE MULTIANNUAL PROGRAMMES,and of course we have to follow the rules in consent procedure and to respect the co decision procedure of the 65 multi annual programs,and of course we have to follow the rules in the consent procedure and to respect the codecision procedure of the 65 multiannual programs
8.3799375,16000,"And that young people are ready to do that and that we enable them to do it and to develop their capacities, it's a very good European attitude.",THE FACT THAT YOUNG PEOPLE ARE READY TO DO THAT AND THAT WE ENABLE THEM TO DO IT AND TO DEVELOP THEIR CAPACITIES REFLECTS A GOOD EUROPEAN ATTITUDE,and that young people are ready to do that and that we enable them to do it and to develop their capacities it is a very good european attitude,the fact that young people are ready to do that and that we enable them to do it and to develop their capacities reflects a good european attitude
7.2199375,16000,All of us have the right to insist that a member state is adherent to its constitution.,ALL OF US HAVE THE RIGHT TO INSIST THAT A MEMBER STATE IS ADHERENT TO ITS CONSTITUTION,all of us have the right to insist that a member state is adherent to its constitution,all of us have the right to insist that a member state is adherent to its constitution
17.876875,16000,"Having said that, I am obliged to say that pernicious consequences of the existence of the e g f increase the level of redistribution, make market distortions, and punish the successful.",HAVING SAID THAT I AM OBLIGED TO SAY THAT PERNICIOUS CONSEQUENCES OF THE EXISTENCE OF THIS FUND INCREASE THE LEVEL OF REDISTRIBUTION CREATE MARKET DISTORTIONS AND PUNISH THE SUCCESSFUL,having said that i am obliged to say that pernicious consequences of the existence of the e g f increase the level of redistribution make market distortions and punish the successful,having said that i am obliged to say that pernicious consequences of the existence of this fund increase the level of redistribution create market distortions and punish the successful
17.5200625,16000,"of who are facing increasing discrimination and persecution, and find themselves in the crossfire, called on the EU and its member states to ensure that future bilateral agreements include effective monitoring mechanism for the protection of the human right of religious minorities.",WHO ARE FACING INCREASING DISCRIMINATION AND PERSECUTION AND FIND THEMSELVES IN THE CROSSFIRE CALLS ON THE EU AND ITS MEMBER STATES TO ENSURE THAT FUTURE BILATERAL AGREEMENTS INCLUDE EFFECTIVE MONITORING MECHANISMS FOR THE PROTECTION OF THE HUMAN RIGHTS OF RELIGIOUS MINORITIES,of who are facing increasing discrimination and persecution and find themselves in the crossfire called on the eu and its member states to ensure that future bilateral agreements include effective monitoring mechanism for the protection of the human right of religious minorities,who are facing increasing discrimination and persecution and find themselves in the crossfire calls on the eu and its member states to ensure that future bilateral agreements include effective monitoring mechanisms for the protection of the human rights of religious minorities
7.18,16000,The new administration in cooperation with us has confirmed its intention to make full use of the quartet.,AHEAD THE NEW US ADMINISTRATION IN COOPERATION WITH US HAS CONFIRMED ITS INTENTION TO MAKE FULL USE OF THE,the new administration in cooperation with us has confirmed its intention to make full use of the quartet,ahead the new us administration in cooperation with us has confirmed its intention to make full use of the
5.3799375,16000,But volunteers cannot and must not bear the burden of major global crises.,BUT VOLUNTEERS CANNOT AND MUST NOT BEAR THE BURDEN OF MAJOR GLOBAL CRISES,but volunteers cannot and must not bear the burden of major global crises,but volunteers cannot and must not bear the burden of major global crises
11.76,16000,"The families of the victims in Iraq cannot forget this fact, and the Iraqi constitution does not commit the presence of groups such as the m k o or the p k k k on Iraqi soil.",THE FAMILIES OF THE VICTIMS IN IRAQ CANNOT FORGET THIS FACT AND THE IRAQI CONSTITUTION DOES NOT PERMIT THE PRESENCE OF GROUPS SUCH AS THE NKO OR THE PKK ON IRAQI SOIL,the families of the victims in iraq cannot forget this fact and the iraqi constitution does not commit the presence of groups such as the m k 0 or the p k k k on iraqi soil,the families of the victims in iraq cannot forget this fact and the iraqi constitution does not permit the presence of groups such as the nko or the pkk on iraqi soil
9.7385625,16000,"There is a quotation that is commonly attributed to Voltaire. I disapprove of what you say, but I will defend to the death your right to say it.",THERE IS A QUOTATION THAT IS COMMONLY ATTRIBUTED TO VOLTAIRE I DISAPPROVE OF WHAT YOU SAY BUT I WILL DEFEND TO THE DEATH YOUR RIGHT TO SAY IT,there is a quotation that is commonly attributed to voltaire i disapprove of what you say but i will defend to the death your right to say it,there is a quotation that is commonly attributed to voltaire i disapprove of what you say but i will defend to the death your right to say it
7.76,16000,"By their slogans they clearly said that they are not interested on any of the ruling fractions of these regimes, and they reject it.",BY THEIR SLOGANS THEY CLEARLY SAID THAT THEY ARE NOT INTERESTED IN ANY OF THE RULING FACTIONS OF THIS REGIME AND THEY REJECT IT,by their slogans they clearly said that they are not interested on any of the ruling fractions of these regimes and they reject it,by their slogans they clearly said that they are not interested in any of the ruling factions of this regime and they reject it
7.258875,16000,It has a great pulling effect on each single government to change for the E governess and use of new ICT technologies.,IT HAS A GREAT PULLING EFFECT ON EACH SINGLE GOVERNMENT TO CHANGE TO E GOVERNANCE AND USE NEW ICT TECHNOLOGIES,it has a great pulling effect on each single government to change for the e governess and use of new ict technologies,it has a great pulling effect on each single government to change to e governance and use new ict technologies
3.5996875,16000,. It provides a frame work for capital accents.,IT PROVIDES A FRAMEWORK FOR CRYPTO ASSETS,it provides a frame work for capital accents,it provides a framework for crypto assets
4.019875,16000,.9 is not coming on time to call for money this year.,THREE NINE IS NOT COMING ON TIME TO CALL FOR MONEY THIS YEAR,.9 is not coming on time to call for money this year,39 is not coming on time to call for money this year
5.6590625,16000,The Dutch citizens and taxpayers have too long been in the ATM machine for dysfunctional members states.,DUTCH CITIZENS AND TAXPAYERS HAVE FOR TOO LONG BEEN THE ATM MACHINE FOR DYSFUNCTIONAL MEMBER STATES,the dutch citizens and taxpayers have too long been in the atm machine for dysfunctional members states,dutch citizens and taxpayers have for too long been the atm machine for dysfunctional member states
